player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Aaron_Connolly,33.0,14.0,4,4,2.36,5.0,1.01,0.1212,0.8,0.3105,0.0909
Aaron_Cresswell,253.0,128.0,4,2,1.98,18.0,1.03,0.0158,0.2222,0.2605,0.2727
Aaron_Lennon,136.0,128.0,4,3,1.06,2.0,1.0,0.0294,2.0,0.1395,0.0
Aaron_Mooy,201.0,90.0,4,3,2.23,2.0,1.0,0.0199,2.0,0.2934,0.0
Aaron_Ramsdale,55.0,48.0,4,1,1.15,30.0,1.05,0.0727,0.1333,0.1513,0.4545
Aaron_Wan-Bissaka,161.0,96.0,5,2,1.68,8.0,1.01,0.0311,0.625,0.2211,0.0909
Abd-Al-Ali Morakinyo Olaposi_Koiki,0.0,29.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Abdoulaye_Doucouré,332.0,128.0,5,3,2.59,20.0,1.03,0.0151,0.25,0.3408,0.2727
Adama_Traoré,146.0,87.0,5,3,1.68,18.0,1.03,0.0342,0.2778,0.2211,0.2727
Adam_Idah,0.0,14.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Adam_Lallana,188.0,128.0,5,3,1.47,10.0,1.02,0.0266,0.5,0.1934,0.1818
Adam_Masina,34.0,52.0,4,2,0.65,8.0,1.01,0.1176,0.5,0.0855,0.0909
Adam_Smith,260.0,128.0,4,2,2.03,25.0,1.04,0.0154,0.16,0.2671,0.3636
Adam_Webster,24.0,14.0,4,2,1.71,8.0,1.01,0.1667,0.5,0.225,0.0909
Addji Keaninkin Marc-Israel_Guehi,0.0,15.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ademola_Lookman,60.0,108.0,5,3,0.56,0.0,1.0,0.0833,0.0,0.0737,0.0
Adrian_Mariappa,132.0,125.0,4,2,1.06,4.0,1.01,0.0303,1.0,0.1395,0.0909
Adrián_San Miguel del Castillo,160.0,128.0,4,1,1.25,1.0,1.0,0.025,4.0,0.1645,1.0E-4
Ahmed_El Mohamady,7.0,14.0,4,2,0.5,0.0,1.0,0.5714,0.0,0.0658,0.0
Ainsley_Maitland-Niles,77.0,116.0,4,2,0.66,0.0,1.0,0.0519,0.0,0.0868,0.0
Akin_Famewo,0.0,14.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Albian_Ajeti,4.0,14.0,5,4,0.29,4.0,1.01,1.25,1.25,0.0382,0.0909
Alexander_Tettey,15.0,14.0,4,3,1.07,11.0,1.02,0.2667,0.3636,0.1408,0.1818
Alexandre Nascimento_Costa Silva,1.0,36.0,4,4,0.03,0.0,1.0,4.0,0.0,0.004,0.0
Alexandre_Lacazette,344.0,90.0,9,4,3.82,26.0,1.04,0.0262,0.3462,0.5026,0.3636
Alexis_Mac Allister,1.0,3.0,5,3,0.33,1.0,1.0,5.0,5.0,0.0435,1.0E-4
Alexis_Sánchez,463.0,128.0,6,3,3.62,0.0,1.0,0.013,0.0,0.4763,0.0
Alex_Iwobi,305.0,128.0,5,3,2.38,11.0,1.02,0.0164,0.4545,0.3132,0.1818
Alex_McCarthy,132.0,128.0,4,1,1.03,7.0,1.01,0.0303,0.5714,0.1355,0.0909
Alex_Oxlade-Chamberlain,195.0,128.0,6,3,1.52,9.0,1.02,0.0308,0.6667,0.2,0.1818
Alfie_Whiteman,0.0,75.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alireza_Jahanbakhsh,33.0,52.0,5,3,0.63,0.0,1.0,0.1515,0.0,0.0829,0.0
Alisson_Ramses Becker,188.0,52.0,6,1,3.62,11.0,1.02,0.0319,0.5455,0.4763,0.1818
Allan_Saint-Maximin,21.0,14.0,5,3,1.5,15.0,1.03,0.2381,0.3333,0.1974,0.2727
Andreas_Christensen,109.0,90.0,4,2,1.21,0.0,1.0,0.0367,0.0,0.1592,0.0
Andreas_Pereira,63.0,128.0,4,3,0.49,19.0,1.03,0.0635,0.2105,0.0645,0.2727
Andrew_Robertson,462.0,128.0,7,2,3.61,32.0,1.05,0.0152,0.2188,0.475,0.4545
Andrew_Surman,165.0,128.0,4,3,1.29,0.0,1.0,0.0242,0.0,0.1697,0.0
Andre_Gray,296.0,128.0,5,4,2.31,9.0,1.02,0.0169,0.5556,0.3039,0.1818
Andre_Green,0.0,14.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Andriy_Yarmolenko,74.0,52.0,5,3,1.42,13.0,1.02,0.0676,0.3846,0.1868,0.1818
Andros_Townsend,401.0,128.0,5,3,3.13,13.0,1.02,0.0125,0.3846,0.4118,0.1818
André Filipe_Tavares Gomes,77.0,52.0,5,3,1.48,6.0,1.01,0.0649,0.8333,0.1947,0.0909
Andy_Carroll,124.0,128.0,5,4,0.97,4.0,1.01,0.0403,1.25,0.1276,0.0909
Andy_King,92.0,90.0,4,3,1.02,0.0,1.0,0.0435,0.0,0.1342,0.0
Andy_Lonergan,0.0,14.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Angelo_Ogbonna,206.0,128.0,4,2,1.61,14.0,1.02,0.0194,0.2857,0.2118,0.1818
Angel_Gomes,4.0,35.0,4,3,0.11,0.0,1.0,1.0,0.0,0.0145,0.0
Angus_Gunn,76.0,57.0,4,1,1.33,2.0,1.0,0.0526,2.0,0.175,0.0
Anthony_Driscoll-Glennon,0.0,17.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anthony_Gordon,1.0,14.0,4,4,0.07,1.0,1.0,4.0,4.0,0.0093,1.0E-4
Anthony_Knockaert,162.0,90.0,5,3,1.8,0.0,1.0,0.0309,0.0,0.2368,0.0
Anthony_Martial,384.0,128.0,7,3,3.0,23.0,1.04,0.0182,0.3043,0.3947,0.3636
Antonio_Rüdiger,232.0,90.0,6,2,2.58,0.0,1.0,0.0259,0.0,0.3395,0.0
Anwar_El Ghazi,52.0,14.0,5,3,3.71,18.0,1.03,0.0962,0.2778,0.4882,0.2727
Archie_Mair,0.0,14.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Armando_Broja,1.0,1.0,4,4,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Arnaut_Danjuma Groeneveld,13.0,14.0,5,3,0.93,11.0,1.02,0.3846,0.4545,0.1224,0.1818
Arthur_Masuaku,171.0,128.0,4,2,1.34,2.0,1.0,0.0234,2.0,0.1763,0.0
Artur_Boruc,166.0,128.0,4,1,1.3,0.0,1.0,0.0241,0.0,0.1711,0.0
Ashley_Barnes,348.0,128.0,6,4,2.72,19.0,1.03,0.0172,0.3158,0.3579,0.2727
Ashley_Westwood,196.0,105.0,5,3,1.87,13.0,1.02,0.0255,0.3846,0.2461,0.1818
Ashley_Young,212.0,128.0,5,2,1.66,4.0,1.01,0.0236,1.25,0.2184,0.0909
Asmir_Begovic,177.0,128.0,4,1,1.38,0.0,1.0,0.0226,0.0,0.1816,0.0
Axel_Tuanzebe,21.0,63.0,4,2,0.33,1.0,1.0,0.1905,4.0,0.0434,1.0E-4
Aymeric_Laporte,221.0,66.0,6,2,3.35,0.0,1.0,0.0271,0.0,0.4408,0.0
Ayotomiwa_Dele-Bashiru,0.0,14.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ayoze_Pérez,321.0,90.0,6,3,3.57,36.0,1.06,0.0187,0.1667,0.4697,0.5455
Bailey_Peacock-Farrell,0.0,14.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bamidele_Alli,536.0,128.0,8,3,4.19,41.0,1.07,0.0149,0.1951,0.5513,0.6364
Beni_Baningime,7.0,81.0,4,3,0.09,0.0,1.0,0.5714,0.0,0.0119,0.0
Benjamin_Chilwell,266.0,128.0,5,2,2.08,43.0,1.07,0.0188,0.1163,0.2737,0.6364
Benjamin_Mendy,95.0,90.0,5,2,1.06,15.0,1.03,0.0526,0.3333,0.1395,0.2727
Ben_Davies,307.0,128.0,5,2,2.4,5.0,1.01,0.0163,1.0,0.3158,0.0909
Ben_Foster,414.0,128.0,4,1,3.23,27.0,1.05,0.0097,0.1481,0.425,0.4545
Ben_Gibson,127.0,90.0,3,2,1.41,0.0,1.0,0.0236,0.0,0.1855,0.0
Ben_Godfrey,17.0,14.0,4,2,1.21,10.0,1.02,0.2353,0.4,0.1592,0.1818
Ben_Johnson,2.0,49.0,3,2,0.04,0.0,1.0,1.5,0.0,0.0053,0.0
Ben_Mee,303.0,128.0,5,2,2.37,13.0,1.02,0.0165,0.3846,0.3118,0.1818
Ben_Osborn,2.0,14.0,4,3,0.14,0.0,1.0,2.0,0.0,0.0185,0.0
Beram_Kayal,61.0,90.0,4,3,0.68,0.0,1.0,0.0656,0.0,0.0895,0.0
Bernardo Mota_Veiga de Carvalho e Silva,323.0,90.0,7,3,3.59,22.0,1.04,0.0217,0.3182,0.4724,0.3636
Bernardo_Costa Da Rosa,0.0,9.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernardo_Fernandes da Silva Junior,41.0,52.0,4,2,0.79,0.0,1.0,0.0976,0.0,0.1039,0.0
Bernard_Anício Caldeira Duarte,116.0,52.0,6,3,2.23,11.0,1.02,0.0517,0.5455,0.2934,0.1818
Bernard_Ashley-Seal,0.0,14.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernd_Leno,154.0,52.0,5,1,2.96,21.0,1.04,0.0325,0.2381,0.3895,0.3636
Billy_Gilmour,2.0,14.0,4,3,0.14,1.0,1.0,2.0,4.0,0.0185,1.0E-4
Billy_Sharp,12.0,14.0,5,4,0.86,4.0,1.01,0.4167,1.25,0.1132,0.0909
Birkir_Bjarnason,0.0,14.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,31.0,14.0,4,2,2.21,4.0,1.01,0.129,1.0,0.2908,0.0909
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,0.0
Brandon_Austin,0.0,14.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,12.0,4,3,0.08,0.0,1.0,4.0,0.0,0.0106,0.0
Brandon_Williams,14.0,14.0,4,2,1.0,5.0,1.01,0.2857,0.8,0.1316,0.0909
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.5455
Bukayo_Saka,17.0,35.0,4,3,0.49,4.0,1.01,0.2353,1.0,0.0645,0.0909
Callum_Hudson-Odoi,41.0,72.0,5,3,0.57,12.0,1.02,0.122,0.4167,0.075,0.1818
Callum_Robinson,30.0,14.0,5,3,2.14,7.0,1.01,0.1667,0.7143,0.2816,0.0909
Callum_Slattery,4.0,32.0,4,3,0.13,0.0,1.0,1.0,0.0,0.0171,0.0
Callum_Wilson,391.0,128.0,7,4,3.05,10.0,1.02,0.0179,0.7,0.4013,0.1818
Calum_Chambers,193.0,128.0,4,2,1.51,5.0,1.01,0.0207,0.8,0.1987,0.0909
Caoimhin_Kelleher,0.0,14.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,13.0,52.0,4,3,0.25,1.0,1.0,0.3077,4.0,0.0329,1.0E-4
Carl_Jenkinson,6.0,105.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,121.0,68.0,5,4,1.78,9.0,1.02,0.0413,0.5556,0.2342,0.1818
Charlie_Austin,180.0,128.0,6,4,1.41,0.0,1.0,0.0333,0.0,0.1855,0.0
Charlie_Daniels,275.0,128.0,4,2,2.15,0.0,1.0,0.0145,0.0,0.2829,0.0
Charlie_Taylor,120.0,90.0,4,2,1.33,14.0,1.02,0.0333,0.2857,0.175,0.1818
Cheikhou_Kouyaté,262.0,128.0,4,3,2.05,13.0,1.02,0.0153,0.3077,0.2697,0.1818
Che_Adams,18.0,14.0,5,4,1.29,2.0,1.0,0.2778,2.5,0.1697,0.0
Christian_Atsu,160.0,90.0,5,3,1.78,9.0,1.02,0.0313,0.5556,0.2342,0.1818
Christian_Benteke,266.0,128.0,5,4,2.08,5.0,1.01,0.0188,1.0,0.2737,0.0909
Christian_Eriksen,605.0,128.0,8,3,4.73,4.0,1.01,0.0132,2.0,0.6224,0.0909
Christian_Fuchs,169.0,128.0,4,2,1.32,0.0,1.0,0.0237,0.0,0.1737,0.0
Christian_Kabasele,160.0,128.0,4,2,1.25,11.0,1.02,0.025,0.3636,0.1645,0.1818
Christian_Pulisic,59.0,14.0,6,3,4.21,42.0,1.07,0.1017,0.1429,0.5539,0.6364
Christian_Saydee,0.0,14.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,7.0,14.0,4,2,0.5,6.0,1.01,0.5714,0.6667,0.0658,0.0909
Chris_Basham,44.0,14.0,4,2,3.14,18.0,1.03,0.0909,0.2222,0.4132,0.2727
Chris_Mepham,40.0,29.0,4,2,1.38,0.0,1.0,0.1,0.0,0.1816,0.0
Chris_Smalling,231.0,128.0,5,2,1.8,0.0,1.0,0.0216,0.0,0.2368,0.0
Chris_Wood,285.0,88.0,6,4,3.24,20.0,1.03,0.0211,0.3,0.4263,0.2727
Ciaran_Clark,133.0,90.0,4,2,1.48,21.0,1.04,0.0301,0.1905,0.1947,0.3636
Claudio_Bravo,84.0,126.0,4,1,0.67,1.0,1.0,0.0476,4.0,0.0882,1.0E-4
Connor_Wickham,29.0,128.0,4,4,0.23,0.0,1.0,0.1379,0.0,0.0303,0.0
Conor_Coady,130.0,52.0,5,2,2.5,11.0,1.02,0.0385,0.4545,0.3289,0.1818
Conor_Hourihane,35.0,14.0,5,3,2.5,18.0,1.03,0.1429,0.2778,0.329,0.2727
Craig_Cathcart,168.0,128.0,4,2,1.31,18.0,1.03,0.0238,0.2222,0.1724,0.2727
Craig_Dawson,209.0,90.0,4,2,2.32,14.0,1.02,0.0191,0.2857,0.3053,0.1818
Curtis_Jones,2.0,34.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,252.0,128.0,4,2,1.97,4.0,1.01,0.0159,1.0,0.2592,0.0909
César_Azpilicueta,534.0,128.0,5,2,4.17,10.0,1.02,0.0094,0.5,0.5487,0.1818
Dale_Stephens,180.0,90.0,4,3,2.0,10.0,1.02,0.0222,0.4,0.2632,0.1818
Daniel_Amartey,81.0,128.0,4,3,0.63,0.0,1.0,0.0494,0.0,0.0829,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.0909
Daniel_Ceballos Fernández,27.0,14.0,5,3,1.93,5.0,1.01,0.1852,1.0,0.254,0.0909
Daniel_Drinkwater,93.0,128.0,4,3,0.73,0.0,1.0,0.043,0.0,0.0961,0.0
Daniel_James,52.0,43.0,5,3,1.21,23.0,1.04,0.0962,0.2174,0.1592,0.3636
Daniel_N'Lundulu,0.0,14.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,90.0,5,2,1.62,0.0,1.0,0.0342,0.0,0.2132,0.0
Danny_Ings,175.0,128.0,7,4,1.37,34.0,1.06,0.04,0.2059,0.1803,0.5455
Danny_Rose,208.0,128.0,5,2,1.63,2.0,1.0,0.024,2.5,0.2145,0.0
Danny_Ward,22.0,126.0,4,1,0.17,0.0,1.0,0.1818,0.0,0.0224,0.0
Danny_Welbeck,133.0,128.0,5,4,1.04,1.0,1.0,0.0376,5.0,0.1368,1.0E-4
Dan_Burn,34.0,29.0,4,2,1.17,10.0,1.02,0.1176,0.4,0.1539,0.1818
Dan_Gosling,164.0,128.0,4,3,1.28,2.0,1.0,0.0244,2.0,0.1684,0.0
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,195.0,126.0,4,2,1.55,25.0,1.04,0.0205,0.16,0.2039,0.3636
Davide_Zappacosta,67.0,87.0,4,2,0.77,0.0,1.0,0.0597,0.0,0.1013,0.0
David_Brooks,123.0,52.0,6,3,2.37,0.0,1.0,0.0488,0.0,0.3118,0.0
David_Button,15.0,52.0,3,1,0.29,0.0,1.0,0.2,0.0,0.0382,0.0
David_de Gea,353.0,90.0,5,1,3.92,13.0,1.02,0.0142,0.3846,0.5158,0.1818
David_Luiz Moreira Marinho,363.0,125.0,5,2,2.9,14.0,1.02,0.0138,0.3571,0.3816,0.1818
David_Martin,20.0,14.0,4,1,1.43,8.0,1.01,0.2,0.5,0.1882,0.0909
David_McGoldrick,25.0,14.0,5,4,1.79,17.0,1.03,0.2,0.2941,0.2355,0.2727
David_Silva,510.0,128.0,7,3,3.98,28.0,1.05,0.0137,0.25,0.5237,0.4545
Davinson_Sánchez,197.0,88.0,5,2,2.24,7.0,1.01,0.0254,0.7143,0.2947,0.0909
Davy_Pröpper,185.0,90.0,4,3,2.06,9.0,1.02,0.0216,0.4444,0.2711,0.1818
DeAndre_Yedlin,171.0,128.0,4,2,1.34,14.0,1.02,0.0234,0.2857,0.1763,0.1818
Dean_Henderson,54.0,14.0,5,1,3.86,21.0,1.04,0.0926,0.2381,0.5079,0.3636
Declan_Rice,164.0,111.0,4,3,1.48,12.0,1.02,0.0244,0.3333,0.1947,0.1818
Dejan_Lovren,290.0,128.0,5,2,2.27,9.0,1.02,0.0172,0.5556,0.2987,0.1818
Demarai_Gray,237.0,128.0,5,3,1.85,11.0,1.02,0.0211,0.4545,0.2434,0.1818
Dennis_Praet,16.0,14.0,5,3,1.14,4.0,1.01,0.3125,1.25,0.15,0.0909
Dennis_Srbeny,11.0,14.0,5,4,0.79,8.0,1.01,0.4545,0.625,0.104,0.0909
Diego_Rico,42.0,52.0,4,2,0.81,20.0,1.03,0.0952,0.2,0.1066,0.2727
Dimitri_Foulquier,1.0,14.0,4,2,0.07,1.0,1.0,4.0,4.0,0.0093,1.0E-4
Diogo_Jota,169.0,52.0,6,4,3.25,12.0,1.02,0.0355,0.5,0.4276,0.1818
Divock_Origi,151.0,120.0,5,4,1.26,5.0,1.01,0.0331,1.0,0.1658,0.0909
Djibril_Sidibé,22.0,14.0,5,2,1.57,22.0,1.04,0.2273,0.2273,0.2066,0.3636
Domingos_Quina,18.0,103.0,4,3,0.17,0.0,1.0,0.2222,0.0,0.0224,0.0
Dominic_Calvert-Lewin,229.0,119.0,6,4,1.92,12.0,1.02,0.0262,0.5,0.2526,0.1818
Dominic_Solanke,71.0,121.0,5,4,0.59,6.0,1.01,0.0704,0.8333,0.0776,0.0909
Douglas Luiz_Soares de Paulo,35.0,14.0,4,3,2.5,13.0,1.02,0.1143,0.3077,0.3289,0.1818
Dwight_Gayle,102.0,90.0,5,4,1.13,4.0,1.01,0.049,1.25,0.1487,0.0909
Dwight_McNeil,129.0,50.0,6,3,2.58,24.0,1.04,0.0465,0.25,0.3395,0.3636
Ederson_Santana de Moraes,375.0,90.0,6,1,4.17,19.0,1.03,0.016,0.3158,0.5487,0.2727
Edward_Nketiah,13.0,70.0,4,4,0.19,0.0,1.0,0.3077,0.0,0.025,0.0
Eldin_Jakupovic,90.0,128.0,4,1,0.7,0.0,1.0,0.0444,0.0,0.0921,0.0
Emerson_Palmieri dos Santos,50.0,65.0,5,2,0.77,9.0,1.02,0.1,0.5556,0.1013,0.1818
Emile_Smith Rowe,4.0,12.0,4,3,0.33,0.0,1.0,1.0,0.0,0.0434,0.0
Emiliano_Buendía,41.0,14.0,6,3,2.93,11.0,1.02,0.1463,0.5455,0.3855,0.1818
Emiliano_Martínez,0.0,45.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,11.0,14.0,4,2,0.79,0.0,1.0,0.3636,0.0,0.104,0.0
Enda_Stevens,53.0,14.0,5,2,3.79,20.0,1.03,0.0943,0.25,0.4987,0.2727
Eric_Bailly,176.0,128.0,4,2,1.38,0.0,1.0,0.0227,0.0,0.1816,0.0
Eric_Dier,241.0,128.0,4,3,1.88,5.0,1.01,0.0166,0.8,0.2474,0.0909
Eric_Garcia,2.0,14.0,4,2,0.14,1.0,1.0,2.0,4.0,0.0185,1.0E-4
Erik_Lamela,182.0,128.0,5,3,1.42,1.0,1.0,0.0275,5.0,0.1868,1.0E-4
Erik_Pieters,208.0,90.0,4,2,2.31,0.0,1.0,0.0192,0.0,0.3039,0.0
Ethan_Ampadu,1.0,82.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,279.0,128.0,4,3,2.18,11.0,1.02,0.0143,0.3636,0.2868,0.1818
Ezequiel_Schelotto,24.0,87.0,4,2,0.28,1.0,1.0,0.1667,4.0,0.0368,1.0E-4
Ezri_Konsa Ngoyo,9.0,14.0,4,2,0.64,8.0,1.01,0.4444,0.5,0.0842,0.0909
Fabian_Delph,103.0,128.0,5,2,0.8,2.0,1.0,0.0485,2.5,0.1053,0.0
Fabian_Schär,125.0,52.0,5,2,2.4,2.0,1.0,0.04,2.5,0.3158,0.0
Fabio Henrique_Tavares,97.0,52.0,5,3,1.87,13.0,1.02,0.0515,0.3846,0.2461,0.1818
Fabián_Balbuena,77.0,52.0,4,2,1.48,16.0,1.03,0.0519,0.25,0.1947,0.2727
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,217.0,128.0,4,2,1.7,19.0,1.03,0.0184,0.2105,0.2237,0.2727
Felipe Anderson_Pereira Gomes,191.0,52.0,6,3,3.67,11.0,1.02,0.0314,0.5455,0.4829,0.1818
